accommodates,bedrooms,bathrooms,minstay,latitude,longitude,Entire home/apt,Private room,Shared room
4,1.0,1.0,1.0,37.533501,126.993472,0.0,0.0,1.0
4,1.0,1.0,1.0,37.554641,126.970684,1.0,0.0,0.0
2,1.0,1.0,1.0,37.537895,127.081506,0.0,1.0,0.0
3,1.0,1.0,1.0,37.590095,127.05588,0.0,1.0,0.0
12,3.0,2.0,1.0,37.506263,126.91076899999999,1.0,0.0,0.0
2,1.0,1.0,1.0,37.539373,126.986594,0.0,1.0,0.0
1,1.0,1.0,1.0,37.514796999999994,127.021431,1.0,0.0,0.0
3,0.0,1.0,1.0,37.562153,126.987756,1.0,0.0,0.0
3,1.0,1.0,1.0,37.551249,126.91954299999999,0.0,1.0,0.0
3,1.0,0.0,2.0,37.554885,126.91648700000002,0.0,1.0,0.0
3,1.0,0.0,3.0,37.533167,126.90428899999999,1.0,0.0,0.0
4,2.0,1.0,1.0,37.536514000000004,127.000571,1.0,0.0,0.0
2,1.0,1.0,1.0,37.534385,126.99221399999999,0.0,1.0,0.0
5,2.0,1.0,3.0,37.542006,126.972629,1.0,0.0,0.0
4,2.0,2.0,2.0,37.565396,126.91777900000001,1.0,0.0,0.0
2,1.0,1.0,1.0,37.558268,126.981053,0.0,1.0,0.0
4,0.0,1.0,2.0,37.573009000000006,127.022551,1.0,0.0,0.0
4,1.0,1.0,1.0,37.548043,126.876741,1.0,0.0,0.0
6,1.0,1.0,1.0,37.570083000000004,126.974189,0.0,1.0,0.0
12,4.0,2.0,2.0,37.547083,126.91606100000001,1.0,0.0,0.0
4,0.0,1.0,1.0,37.572767,127.00498300000001,1.0,0.0,0.0
3,1.0,1.0,1.0,37.56193,126.921799,0.0,1.0,0.0
6,1.0,1.0,2.0,37.56215,126.99153000000001,1.0,0.0,0.0
4,1.0,1.0,1.0,37.555476,126.93163700000001,1.0,0.0,0.0
3,0.0,1.0,2.0,37.544641,126.94941399999999,1.0,0.0,0.0
1,1.0,1.0,1.0,37.549942,126.91418600000002,0.0,1.0,0.0
6,1.0,1.0,1.0,37.567851,126.993893,0.0,0.0,1.0
2,1.0,1.0,2.0,37.553731,126.99688700000002,0.0,1.0,0.0
4,1.0,1.0,1.0,37.561116,126.926124,0.0,1.0,0.0
2,0.0,1.0,7.0,37.572782000000004,126.972311,1.0,0.0,0.0
2,1.0,1.0,3.0,37.565267999999996,127.01683100000001,1.0,0.0,0.0
4,2.0,1.0,1.0,37.554794,126.92913200000001,1.0,0.0,0.0
4,0.0,1.0,2.0,37.572868,127.022035,1.0,0.0,0.0
8,2.0,1.0,3.0,37.553205,126.97159199999999,1.0,0.0,0.0
2,1.0,1.0,1.0,37.537804,126.968073,1.0,0.0,0.0
6,0.0,1.0,1.0,37.559411,126.97950700000001,1.0,0.0,0.0
6,1.0,1.0,7.0,37.554878,126.970798,1.0,0.0,0.0
2,1.0,1.0,1.0,37.556385,126.92458799999999,0.0,1.0,0.0
1,1.0,1.0,2.0,37.495777000000004,126.926685,0.0,1.0,0.0
4,1.0,1.0,3.0,37.555616,126.927001,0.0,1.0,0.0
2,0.0,1.0,3.0,37.487339,127.10181599999999,1.0,0.0,0.0
3,1.0,1.0,2.0,37.546751,127.123899,0.0,1.0,0.0
2,1.0,0.0,1.0,37.558628999999996,126.98413400000001,0.0,1.0,0.0
4,1.0,1.0,1.0,37.533696,126.992223,0.0,0.0,1.0
6,1.0,2.0,1.0,37.553157,126.92727099999999,0.0,0.0,1.0
4,1.0,1.0,1.0,37.540906,126.94515600000001,1.0,0.0,0.0
3,1.0,1.0,4.0,37.506002,127.05978600000002,1.0,0.0,0.0
7,1.0,1.0,2.0,37.541339,126.97234499999999,1.0,0.0,0.0
6,1.0,3.0,1.0,37.574727,127.02001100000001,0.0,0.0,1.0
5,3.0,1.0,2.0,37.566520000000004,126.920915,1.0,0.0,0.0
6,2.0,1.0,1.0,37.555853000000006,126.96954199999999,1.0,0.0,0.0
2,1.0,1.0,1.0,37.575599,126.98608899999999,1.0,0.0,0.0
2,0.0,1.0,2.0,37.566736,126.98743799999998,1.0,0.0,0.0
6,1.0,1.0,1.0,37.600572,126.91798899999999,1.0,0.0,0.0
2,1.0,1.0,4.0,37.497848,127.02641100000001,1.0,0.0,0.0
2,1.0,1.0,1.0,37.554889,126.922722,0.0,1.0,0.0
10,2.0,1.0,3.0,37.561032,126.99183500000001,1.0,0.0,0.0
3,1.0,1.0,2.0,37.508585,127.027533,0.0,1.0,0.0
6,1.0,1.0,2.0,37.555759,126.926717,0.0,1.0,0.0
2,1.0,1.0,1.0,37.560178,126.986079,0.0,1.0,0.0
2,1.0,1.0,1.0,37.534643,126.975948,0.0,1.0,0.0
2,1.0,1.0,3.0,37.504822,127.058953,1.0,0.0,0.0
2,1.0,1.0,4.0,37.54282,127.017025,1.0,0.0,0.0
3,1.0,1.0,2.0,37.549574,126.91451699999999,1.0,0.0,0.0
6,1.0,1.0,1.0,37.562257,126.992756,0.0,0.0,1.0
5,1.0,1.0,1.0,37.560641,126.926189,0.0,1.0,0.0
2,0.0,1.0,3.0,37.565225,127.00546499999999,1.0,0.0,0.0
9,3.0,1.0,2.0,37.553143,126.93620700000001,1.0,0.0,0.0
2,0.0,1.0,2.0,37.579678,126.96748899999999,1.0,0.0,0.0
8,1.0,1.0,1.0,37.562433,126.965846,0.0,0.0,1.0
3,1.0,1.0,2.0,37.517428,126.902025,1.0,0.0,0.0
4,1.0,1.0,1.0,37.55303,126.97048000000001,1.0,0.0,0.0
3,1.0,1.0,2.0,37.49836,127.02865,1.0,0.0,0.0
3,2.0,1.0,2.0,37.549792,126.97839499999999,1.0,0.0,0.0
4,1.0,1.0,1.0,37.563558,126.996776,0.0,1.0,0.0
2,0.0,1.0,3.0,37.546869,126.92390800000001,1.0,0.0,0.0
2,1.0,1.0,1.0,37.560108,126.984774,0.0,1.0,0.0
2,1.0,1.0,1.0,37.560052,126.98424299999999,0.0,1.0,0.0
2,0.0,1.0,2.0,37.551572,127.12828,1.0,0.0,0.0
1,1.0,1.0,3.0,37.575299,126.93473999999999,0.0,1.0,0.0
3,1.0,1.0,1.0,37.541109000000006,126.987528,0.0,1.0,0.0
6,1.0,1.0,2.0,37.548660999999996,126.914675,1.0,0.0,0.0
6,2.0,1.0,20.0,37.554802,126.97018200000001,1.0,0.0,0.0
2,1.0,1.0,2.0,37.523917,127.046975,1.0,0.0,0.0
1,1.0,1.0,1.0,37.534687,126.989974,0.0,1.0,0.0
4,1.0,1.0,2.0,37.5566,126.923497,1.0,0.0,0.0
6,1.0,1.0,1.0,37.565579,126.98517199999999,1.0,0.0,0.0
8,3.0,2.0,1.0,37.511383,127.03986,1.0,0.0,0.0
6,1.0,1.0,2.0,37.568521999999994,126.98558899999999,1.0,0.0,0.0
3,1.0,1.0,1.0,37.560458000000004,126.92246499999999,0.0,1.0,0.0
2,1.0,2.0,1.0,37.547395,127.07003600000002,0.0,1.0,0.0
3,1.0,1.0,1.0,37.560063,126.926597,0.0,0.0,1.0
1,1.0,1.0,1.0,37.512656,127.020025,0.0,1.0,0.0
8,2.0,1.0,1.0,37.555302000000005,126.97029099999999,1.0,0.0,0.0
6,2.0,1.0,3.0,37.555318,126.96895900000001,1.0,0.0,0.0
5,1.0,1.0,1.0,37.537127000000005,126.96816799999999,1.0,0.0,0.0
2,0.0,1.0,2.0,37.516207,127.017788,1.0,0.0,0.0
2,1.0,1.0,1.0,37.573648999999996,127.01621899999999,1.0,0.0,0.0
1,1.0,1.0,1.0,37.556166999999995,126.92919099999999,0.0,1.0,0.0
2,1.0,1.0,3.0,37.531953,126.99116799999999,1.0,0.0,0.0
4,1.0,1.0,3.0,37.504337,127.04256200000002,1.0,0.0,0.0
7,4.0,2.0,3.0,37.533539000000005,126.99890500000001,1.0,0.0,0.0
8,1.0,1.0,2.0,37.566146999999994,126.99605600000001,1.0,0.0,0.0
2,1.0,1.0,3.0,37.592219,126.91716799999999,0.0,1.0,0.0
6,0.0,1.0,2.0,37.554569,126.935414,1.0,0.0,0.0
12,5.0,2.0,1.0,37.51977,126.965026,1.0,0.0,0.0
5,2.0,1.0,3.0,37.540644,126.971783,1.0,0.0,0.0
12,4.0,3.0,1.0,37.583555,126.96868400000001,1.0,0.0,0.0
2,1.0,1.0,1.0,37.557235999999996,126.98158899999999,0.0,1.0,0.0
5,1.0,1.0,4.0,37.535513,127.065316,1.0,0.0,0.0
3,0.0,1.0,3.0,37.564169,127.064548,1.0,0.0,0.0
2,0.0,1.0,1.0,37.485212,127.01682199999999,1.0,0.0,0.0
3,1.0,1.0,1.0,37.55775,126.922432,1.0,0.0,0.0
2,1.0,1.0,1.0,37.577546999999996,126.991968,0.0,0.0,1.0
2,1.0,1.0,2.0,37.57719,127.050723,0.0,1.0,0.0
2,1.0,1.0,1.0,37.538423,127.07773600000002,0.0,1.0,0.0
4,0.0,1.0,2.0,37.573203,127.02200900000001,1.0,0.0,0.0
4,1.0,0.0,1.0,37.535188,127.115023,0.0,1.0,0.0
2,1.0,1.0,2.0,37.582079,126.985405,0.0,1.0,0.0
2,1.0,1.0,1.0,37.537971,126.99390600000001,1.0,0.0,0.0
2,1.0,1.0,1.0,37.503814,126.99998300000001,0.0,1.0,0.0
1,1.0,1.0,1.0,37.472631,127.09213000000001,1.0,0.0,0.0
4,2.0,1.0,3.0,37.56955,126.98553799999999,1.0,0.0,0.0
2,0.0,1.0,3.0,37.487681,127.032178,1.0,0.0,0.0
8,1.0,1.0,1.0,37.581662,126.98874599999999,0.0,1.0,0.0
4,1.0,2.0,1.0,37.532096,126.99369399999999,0.0,0.0,1.0
4,2.0,1.0,1.0,37.511984000000005,126.865153,1.0,0.0,0.0
2,0.0,1.0,1.0,37.531853999999996,126.84593600000001,1.0,0.0,0.0
4,1.0,1.0,3.0,37.505078000000005,127.04320600000001,1.0,0.0,0.0
4,1.0,1.0,1.0,37.532978,126.99478300000001,0.0,1.0,0.0
2,1.0,1.0,1.0,37.560258000000005,126.923728,1.0,0.0,0.0
2,1.0,1.0,1.0,37.461418,127.034116,1.0,0.0,0.0
4,1.0,1.0,2.0,37.517403,127.017623,1.0,0.0,0.0
3,1.0,1.0,2.0,37.534371,126.993103,1.0,0.0,0.0
1,1.0,1.0,2.0,37.521484,126.88668899999999,0.0,1.0,0.0
3,0.0,1.0,2.0,37.497382,127.02857900000001,1.0,0.0,0.0
2,1.0,1.0,1.0,37.563869,126.924021,0.0,0.0,1.0
2,1.0,1.0,7.0,37.560507,127.02623600000001,0.0,1.0,0.0
3,1.0,1.0,1.0,37.556581,126.925946,1.0,0.0,0.0
6,2.0,1.0,2.0,37.553734000000006,126.98338100000001,1.0,0.0,0.0
2,1.0,1.0,2.0,37.526396999999996,126.998531,1.0,0.0,0.0
1,1.0,1.0,1.0,37.519812,127.03866299999999,0.0,1.0,0.0
4,1.0,1.0,1.0,37.565076,126.967053,1.0,0.0,0.0
2,1.0,2.0,3.0,37.517583,127.104324,0.0,1.0,0.0
2,1.0,1.0,2.0,37.50792,127.029133,0.0,1.0,0.0
16,3.0,2.0,1.0,37.554122,126.97043400000001,1.0,0.0,0.0
8,3.0,3.0,1.0,37.557478,126.927346,1.0,0.0,0.0
4,0.0,1.0,1.0,37.517501,127.018096,1.0,0.0,0.0
6,2.0,1.0,2.0,37.559881,126.99020300000001,1.0,0.0,0.0
1,1.0,1.0,1.0,37.557895,126.981206,0.0,1.0,0.0
4,1.0,1.0,1.0,37.561122,126.98878799999999,1.0,0.0,0.0
1,1.0,1.0,1.0,37.556028000000005,126.92926899999999,0.0,0.0,1.0
5,0.0,1.0,1.0,37.537478,126.968127,1.0,0.0,0.0
3,1.0,1.0,2.0,37.570419,127.050095,1.0,0.0,0.0
2,1.0,1.0,1.0,37.554885999999996,126.970008,1.0,0.0,0.0
2,1.0,1.0,1.0,37.570864,126.81341,0.0,1.0,0.0
10,3.0,2.0,1.0,37.551922,126.928045,1.0,0.0,0.0
10,1.0,1.0,1.0,37.564378999999995,127.00830400000001,0.0,0.0,1.0
4,1.0,1.0,1.0,37.555428000000006,126.971346,1.0,0.0,0.0
3,1.0,1.0,1.0,37.537944,126.98760700000001,1.0,0.0,0.0
2,1.0,1.0,2.0,37.498784,127.031623,1.0,0.0,0.0
3,1.0,1.0,1.0,37.557441,126.943372,1.0,0.0,0.0
4,2.0,1.0,2.0,37.556965999999996,126.929526,1.0,0.0,0.0
16,1.0,1.0,1.0,37.555937,126.928754,0.0,0.0,1.0
6,2.0,1.0,1.0,37.553633000000005,126.97099299999999,1.0,0.0,0.0
4,1.0,1.0,7.0,37.544931,126.950019,1.0,0.0,0.0
5,1.0,1.0,1.0,37.556632,126.924301,1.0,0.0,0.0
8,0.0,1.0,2.0,37.554963,126.96791200000001,1.0,0.0,0.0
4,2.0,1.0,3.0,37.510577000000005,127.094847,1.0,0.0,0.0
3,1.0,1.0,1.0,37.563924,126.91762800000001,0.0,1.0,0.0
1,1.0,1.0,2.0,37.520762,127.02463300000001,0.0,0.0,1.0
5,2.0,1.0,2.0,37.487594,127.03159099999999,1.0,0.0,0.0
4,0.0,1.0,2.0,37.580304,126.98781799999999,1.0,0.0,0.0
2,0.0,1.0,3.0,37.565342,127.007177,1.0,0.0,0.0
2,1.0,1.0,1.0,37.603603,127.024234,0.0,1.0,0.0
4,1.0,1.0,2.0,37.543121,126.953718,1.0,0.0,0.0
15,2.0,1.0,1.0,37.561613,126.991727,1.0,0.0,0.0
8,3.0,2.0,2.0,37.517981,127.02194399999999,1.0,0.0,0.0
16,0.0,1.0,1.0,37.554546,126.96990900000002,1.0,0.0,0.0
5,0.0,1.0,2.0,37.555398,126.97013700000001,1.0,0.0,0.0
2,0.0,1.0,7.0,37.533321,126.97018600000001,1.0,0.0,0.0
4,0.0,1.0,1.0,37.526398,126.85900500000001,1.0,0.0,0.0
2,1.0,1.0,3.0,37.550447999999996,126.960047,0.0,1.0,0.0
1,1.0,1.0,1.0,37.559125,126.936604,0.0,1.0,0.0
4,1.0,1.0,1.0,37.577172,126.992306,0.0,1.0,0.0
2,0.0,1.0,2.0,37.540712,126.991802,1.0,0.0,0.0
2,0.0,1.0,2.0,37.507675,127.05882700000001,1.0,0.0,0.0
2,1.0,1.0,2.0,37.547247,126.916698,0.0,1.0,0.0
1,1.0,1.0,2.0,37.55433,126.929594,0.0,0.0,1.0
13,3.0,2.0,1.0,37.547891,126.91416299999999,1.0,0.0,0.0
3,1.0,1.0,1.0,37.558848,126.92461000000002,1.0,0.0,0.0
7,1.0,1.0,4.0,37.556189,126.968741,1.0,0.0,0.0
4,1.0,1.0,1.0,37.556125,126.92274599999999,1.0,0.0,0.0
4,1.0,1.0,1.0,37.507697,127.05818799999999,1.0,0.0,0.0
6,3.0,2.0,2.0,37.594829,126.913601,1.0,0.0,0.0
7,2.0,1.0,2.0,37.556072,126.92196200000001,1.0,0.0,0.0
6,2.0,1.0,1.0,37.583253000000006,127.091022,1.0,0.0,0.0
2,0.0,1.0,3.0,37.567074,126.841297,1.0,0.0,0.0
2,1.0,4.0,1.0,37.559912,126.920325,0.0,1.0,0.0
4,2.0,1.0,1.0,37.567263,126.960026,1.0,0.0,0.0
6,0.0,1.0,1.0,37.569334000000005,126.98598999999999,1.0,0.0,0.0
5,2.0,1.0,3.0,37.537335,127.001098,1.0,0.0,0.0
3,1.0,2.0,3.0,37.515368,126.89428000000001,0.0,1.0,0.0
1,1.0,1.0,1.0,37.552414,126.97472900000001,0.0,1.0,0.0
6,1.0,1.0,1.0,37.568093,126.98787800000001,0.0,0.0,1.0
2,1.0,1.0,3.0,37.511221,127.05644199999999,1.0,0.0,0.0
8,2.0,1.0,1.0,37.555,127.087199,1.0,0.0,0.0
6,0.0,1.0,2.0,37.564209999999996,126.984757,1.0,0.0,0.0
6,1.0,1.0,1.0,37.549544,126.914649,1.0,0.0,0.0
3,1.0,1.0,1.0,37.487285,126.914776,1.0,0.0,0.0
4,1.0,1.0,1.0,37.564533000000004,126.985602,0.0,0.0,1.0
4,1.0,1.0,1.0,37.557701,126.92765700000001,0.0,1.0,0.0
2,1.0,1.0,1.0,37.554066,126.97403600000001,0.0,1.0,0.0
2,0.0,1.0,1.0,37.583228999999996,127.005753,1.0,0.0,0.0
3,1.0,1.0,2.0,37.587148,127.00591100000001,1.0,0.0,0.0
3,1.0,1.0,1.0,37.486623,126.900295,0.0,1.0,0.0
4,0.0,1.0,2.0,37.573217,127.023058,1.0,0.0,0.0
5,1.0,1.0,2.0,37.574604,126.97007099999999,1.0,0.0,0.0
4,0.0,1.0,2.0,37.496471,127.029151,1.0,0.0,0.0
2,0.0,1.0,1.0,37.485744,126.915379,1.0,0.0,0.0
6,2.0,1.0,3.0,37.5729,127.01576499999999,1.0,0.0,0.0
3,0.0,1.0,2.0,37.496736999999996,127.028912,1.0,0.0,0.0
3,1.0,1.0,1.0,37.545961,126.875277,1.0,0.0,0.0
4,1.0,1.0,4.0,37.584777,126.98371499999999,0.0,1.0,0.0
2,1.0,1.0,1.0,37.577028999999996,126.990747,0.0,1.0,0.0
2,1.0,1.0,3.0,37.508598,126.952425,0.0,1.0,0.0
2,1.0,1.0,2.0,37.558510999999996,126.92653100000001,1.0,0.0,0.0
4,1.0,1.0,2.0,37.577434000000004,126.984365,1.0,0.0,0.0
3,1.0,2.0,1.0,37.559065000000004,126.924807,0.0,1.0,0.0
4,0.0,1.0,2.0,37.557417,126.925094,1.0,0.0,0.0
2,0.0,1.0,1.0,37.579370000000004,126.899703,1.0,0.0,0.0
3,1.0,1.0,3.0,37.563807000000004,126.92526200000002,0.0,1.0,0.0
2,1.0,1.0,1.0,37.581184,126.972509,1.0,0.0,0.0
6,1.0,1.0,1.0,37.562925,127.00013200000001,1.0,0.0,0.0
3,1.0,1.0,1.0,37.5543,126.93581299999998,0.0,0.0,1.0
4,1.0,1.0,1.0,37.484606,126.965181,1.0,0.0,0.0
3,1.0,1.0,1.0,37.567231,127.00306100000002,1.0,0.0,0.0
5,2.0,1.0,2.0,37.575554,127.025042,1.0,0.0,0.0
3,1.0,2.0,2.0,37.634994,126.922643,0.0,1.0,0.0
3,1.0,1.0,3.0,37.55692,126.915454,1.0,0.0,0.0
16,7.0,6.0,1.0,37.560863,126.92386499999999,1.0,0.0,0.0
2,1.0,0.0,1.0,37.544514,126.95034299999999,0.0,1.0,0.0
8,1.0,1.0,2.0,37.553414000000004,126.97073600000002,1.0,0.0,0.0
4,1.0,1.0,1.0,37.552927000000004,126.97164,1.0,0.0,0.0
2,1.0,1.0,1.0,37.556009,126.936756,0.0,1.0,0.0
6,2.0,1.0,1.0,37.58007,127.001023,1.0,0.0,0.0
2,0.0,1.0,2.0,37.499615000000006,127.02536599999999,1.0,0.0,0.0
2,1.0,1.0,2.0,37.553658,126.92811599999999,0.0,1.0,0.0
6,1.0,1.0,1.0,37.504565,127.10021100000002,0.0,0.0,1.0
2,1.0,4.0,2.0,37.560065,126.920405,0.0,1.0,0.0
4,1.0,1.0,2.0,37.554297999999996,126.969067,1.0,0.0,0.0
2,1.0,8.0,1.0,37.534417,126.99213200000001,0.0,1.0,0.0
6,3.0,1.0,2.0,37.539707,126.97008000000001,1.0,0.0,0.0
6,0.0,1.0,1.0,37.559804,126.97880900000001,1.0,0.0,0.0
8,2.0,1.0,1.0,37.554175,126.96936000000001,1.0,0.0,0.0
4,1.0,1.0,1.0,37.550713,126.914019,1.0,0.0,0.0
2,1.0,1.0,3.0,37.533223,126.99534399999999,0.0,1.0,0.0
2,1.0,1.0,2.0,37.497801,127.027786,1.0,0.0,0.0
6,1.0,1.0,1.0,37.55227,126.92177099999999,0.0,0.0,1.0
5,1.0,1.0,1.0,37.575234,126.97326699999999,1.0,0.0,0.0
3,1.0,1.0,2.0,37.564785,127.00972800000001,0.0,1.0,0.0
2,1.0,1.0,1.0,37.567503,126.993333,0.0,1.0,0.0
3,1.0,1.0,2.0,37.558196,126.924865,1.0,0.0,0.0
8,3.0,1.0,1.0,37.55712,126.925169,1.0,0.0,0.0
2,1.0,1.0,1.0,37.559313,126.98478999999999,0.0,1.0,0.0
13,4.0,4.0,1.0,37.591086,126.999431,1.0,0.0,0.0
2,1.0,1.0,1.0,37.53823,126.989719,0.0,1.0,0.0
1,1.0,1.0,1.0,37.560536,126.91931799999999,0.0,1.0,0.0
8,3.0,1.0,1.0,37.556404,126.925956,1.0,0.0,0.0
4,2.0,1.0,2.0,37.554124,126.97016599999999,1.0,0.0,0.0
10,3.0,1.0,1.0,37.577690999999994,126.98141399999999,1.0,0.0,0.0
3,0.0,1.0,1.0,37.592741,127.017375,1.0,0.0,0.0
3,1.0,1.0,2.0,37.564989000000004,126.99138,0.0,1.0,0.0
10,3.0,2.0,1.0,37.526722,126.89381399999999,1.0,0.0,0.0
3,1.0,1.0,1.0,37.584481,126.997651,0.0,1.0,0.0
2,1.0,1.0,3.0,37.558933,126.92911200000002,1.0,0.0,0.0
7,2.0,1.0,1.0,37.548854,126.95468600000001,1.0,0.0,0.0
11,4.0,2.0,1.0,37.561627,126.928757,1.0,0.0,0.0
2,1.0,1.0,3.0,37.560261,126.92421999999999,1.0,0.0,0.0
5,1.0,1.0,2.0,37.555262,126.96911499999999,1.0,0.0,0.0
2,1.0,1.0,1.0,37.478691999999995,126.95215900000001,0.0,1.0,0.0
5,1.0,2.0,1.0,37.559343,126.926336,0.0,0.0,1.0
2,1.0,1.0,1.0,37.558434999999996,126.980745,0.0,1.0,0.0
1,1.0,1.0,1.0,37.561553,126.91889599999999,0.0,1.0,0.0
10,2.0,2.0,3.0,37.554533,126.971024,1.0,0.0,0.0
4,1.0,3.0,1.0,37.534893,126.991491,0.0,0.0,1.0
5,1.0,1.0,1.0,37.555182,126.98563899999999,1.0,0.0,0.0
4,0.0,1.0,2.0,37.553389,126.970572,1.0,0.0,0.0
2,1.0,1.0,2.0,37.560002000000004,127.00874099999999,1.0,0.0,0.0
5,1.0,1.0,1.0,37.561355,126.988127,1.0,0.0,0.0
3,1.0,1.0,2.0,37.53324,126.95260800000001,0.0,1.0,0.0
2,1.0,1.0,3.0,37.527498,127.003184,0.0,1.0,0.0
1,1.0,2.0,2.0,37.548629999999996,126.94346599999999,0.0,1.0,0.0
10,3.0,1.0,3.0,37.536225,126.98869599999999,1.0,0.0,0.0
4,1.0,1.0,1.0,37.538969,127.065463,1.0,0.0,0.0
5,2.0,1.0,1.0,37.516153,127.02553200000001,1.0,0.0,0.0
6,2.0,1.0,1.0,37.582352,126.987149,1.0,0.0,0.0
2,1.0,1.0,1.0,37.581412,126.98808700000001,0.0,1.0,0.0
6,2.0,1.0,2.0,37.579543,126.971273,1.0,0.0,0.0
3,1.0,1.0,1.0,37.557407,126.92568899999999,1.0,0.0,0.0
4,1.0,1.0,1.0,37.563477,126.922852,0.0,0.0,1.0
2,1.0,1.0,1.0,37.512933000000004,127.019801,1.0,0.0,0.0
2,1.0,1.0,1.0,37.554551000000004,126.924949,1.0,0.0,0.0
2,1.0,1.0,1.0,37.573236,126.978375,0.0,1.0,0.0
1,1.0,1.0,2.0,37.521766,127.02410900000001,0.0,0.0,1.0
3,2.0,1.0,2.0,37.546869,126.87653,1.0,0.0,0.0
2,1.0,2.0,2.0,37.554871999999996,126.93012,0.0,0.0,1.0
3,1.0,1.0,1.0,37.541627000000005,126.951176,1.0,0.0,0.0
2,1.0,1.0,2.0,37.486203,126.904677,1.0,0.0,0.0
2,1.0,1.0,3.0,37.569660999999996,126.84161999999999,1.0,0.0,0.0
6,0.0,1.0,2.0,37.554549,126.934418,1.0,0.0,0.0
2,1.0,1.0,3.0,37.510566,126.95076999999999,0.0,1.0,0.0
3,0.0,1.0,3.0,37.493878,127.028558,1.0,0.0,0.0
4,1.0,1.0,2.0,37.542598,126.952252,1.0,0.0,0.0
4,1.0,1.0,1.0,37.562313,126.92463000000001,0.0,0.0,1.0
2,1.0,1.0,1.0,37.51214,127.04403500000001,0.0,1.0,0.0
2,1.0,1.0,1.0,37.508113,127.06058300000001,1.0,0.0,0.0
2,1.0,1.0,2.0,37.542278,126.952199,0.0,1.0,0.0
14,3.0,2.0,2.0,37.5562,126.923533,1.0,0.0,0.0
3,1.0,1.0,2.0,37.56289,126.993096,1.0,0.0,0.0
4,1.0,1.0,1.0,37.557403,126.923569,1.0,0.0,0.0
2,1.0,1.0,1.0,37.553585999999996,126.971204,1.0,0.0,0.0
6,1.0,1.0,2.0,37.570726,126.98674199999999,1.0,0.0,0.0
7,3.0,2.0,1.0,37.556418,126.966268,1.0,0.0,0.0
2,0.0,1.0,4.0,37.567459,127.02202199999999,1.0,0.0,0.0
2,0.0,1.0,2.0,37.562156,126.89991200000001,1.0,0.0,0.0
2,1.0,1.0,1.0,37.555888,126.97783999999999,0.0,1.0,0.0
2,1.0,1.0,2.0,37.541983,126.96690900000002,0.0,1.0,0.0
2,1.0,1.0,5.0,37.556954,126.910573,1.0,0.0,0.0
2,1.0,1.0,1.0,37.556257,126.928266,1.0,0.0,0.0
2,1.0,1.0,7.0,37.517491,127.018681,1.0,0.0,0.0
6,1.0,3.0,1.0,37.578557,127.02154499999999,0.0,0.0,1.0
4,1.0,1.0,1.0,37.580535,126.986783,0.0,1.0,0.0
1,1.0,1.0,1.0,37.559006,126.92253600000001,0.0,1.0,0.0
2,1.0,1.0,2.0,37.539108,126.99212800000001,1.0,0.0,0.0
2,1.0,1.0,1.0,37.581875,126.984728,0.0,1.0,0.0
4,1.0,1.0,2.0,37.574965,126.99261100000001,1.0,0.0,0.0
3,1.0,1.0,2.0,37.573055,127.009542,0.0,1.0,0.0
15,3.0,2.0,3.0,37.497818,127.030271,1.0,0.0,0.0
1,1.0,1.0,1.0,37.582075,126.98803000000001,0.0,1.0,0.0
6,1.0,1.0,1.0,37.535978,126.993404,0.0,0.0,1.0
4,1.0,1.0,3.0,37.506168,127.029147,1.0,0.0,0.0
2,1.0,1.0,3.0,37.517343,127.01864099999999,1.0,0.0,0.0
2,1.0,1.0,1.0,37.562601,126.921722,0.0,1.0,0.0
6,0.0,1.0,1.0,37.560044,126.97996599999999,1.0,0.0,0.0
3,1.0,1.0,2.0,37.498754999999996,127.02863700000002,1.0,0.0,0.0
5,2.0,1.0,3.0,37.487043,126.995869,1.0,0.0,0.0
1,1.0,1.0,1.0,37.524608,126.89826000000001,0.0,1.0,0.0
2,1.0,2.0,2.0,37.573937,126.989852,0.0,1.0,0.0
4,0.0,1.0,2.0,37.554494,126.97043300000001,1.0,0.0,0.0
4,1.0,1.0,1.0,37.543793,126.95253500000001,1.0,0.0,0.0
2,0.0,1.0,1.0,37.504063,127.03871699999999,1.0,0.0,0.0
6,2.0,1.0,2.0,37.573484,126.973375,1.0,0.0,0.0
12,1.0,5.0,1.0,37.558038,126.985386,0.0,0.0,1.0
6,2.0,1.0,2.0,37.526014,126.996527,1.0,0.0,0.0
7,3.0,2.0,3.0,37.554325,126.914353,1.0,0.0,0.0
4,1.0,3.0,5.0,37.581340999999995,126.98486799999999,0.0,1.0,0.0
2,1.0,1.0,2.0,37.576301,127.063493,0.0,1.0,0.0
4,3.0,1.0,2.0,37.574808000000004,126.905791,1.0,0.0,0.0
2,1.0,1.0,2.0,37.504028000000005,127.06155700000001,0.0,1.0,0.0
4,1.0,1.0,1.0,37.554408,126.93373899999999,1.0,0.0,0.0
2,0.0,1.0,2.0,37.536726,127.07593600000001,1.0,0.0,0.0
5,2.0,1.0,2.0,37.553108,126.96701200000001,1.0,0.0,0.0
4,0.0,1.0,4.0,37.516444,126.905898,1.0,0.0,0.0
3,0.0,1.0,2.0,37.486149,127.04014699999999,1.0,0.0,0.0
5,2.0,1.0,1.0,37.553998,126.97103899999999,1.0,0.0,0.0
3,1.0,2.0,1.0,37.517277,127.10543600000001,0.0,1.0,0.0
